ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10777544,HZ544081,12/08/2016 02:05:00 AM,008XX S MILLER ST,0550,ASSAULT,AGGRAVATED PO: HANDGUN,ALLEY,false,false,1232,012,25,28,04A,1169745,1896426,2016,03/22/2017 03:47:43 PM,41.87129559,-87.652269069,"(41.87129559, -87.652269069)"
10788781,HZ558212,12/20/2016 09:14:00 AM,091XX S STONY ISLAND AVE,031A,ROBBERY,ARMED: HANDGUN,APARTMENT,false,false,0413,004,8,48,03,1188389,1844677,2016,12/27/2016 03:49:32 PM,41.728866416,-87.585474026,"(41.728866416, -87.585474026)"
10788877,HZ558473,12/20/2016 11:59:00 AM,068XX S CHAMPLAIN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,true,false,0321,003,6,42,15,1181743,1859816,2016,12/27/2016 03:49:32 PM,41.770565355,-87.609352978,"(41.770565355, -87.609352978)"
10788920,HZ558382,12/20/2016 04:00:00 AM,046XX S SPAULDING AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0821,008,14,58,03,1155155,1873779,2016,12/27/2016 03:49:32 PM,41.809454673,-87.706441415,"(41.809454673, -87.706441415)"
10788959,HZ558373,12/20/2016 11:03:00 AM,037XX W CONGRESS PKWY,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,false,false,1133,011,28,26,15,1151282,1897433,2016,12/27/2016 03:49:32 PM,41.874440893,-87.720027531,"(41.874440893, -87.720027531)"
10788976,HZ558353,12/20/2016 11:00:00 AM,091XX S COTTAGE GROVE AVE,031A,ROBBERY,ARMED: HANDGUN,HOTEL/MOTEL,false,false,0633,006,6,44,03,1183159,1844621,2016,12/27/2016 03:49:32 PM,41.728835841,-87.604634255,"(41.728835841, -87.604634255)"
10789018,HZ558613,12/20/2016 12:49:00 PM,035XX W VAN BUREN ST,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,false,false,1133,011,28,27,15,1152925,1897799,2016,12/27/2016 03:49:32 PM,41.875412863,-87.713985428,"(41.875412863, -87.713985428)"
10789198,HZ558926,12/20/2016 05:24:00 PM,069XX S STATE ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0322,003,6,69,04B,1177496,1859091,2016,12/27/2016 03:49:32 PM,41.768672924,-87.624942586,"(41.768672924, -87.624942586)"
10789243,HZ558772,12/20/2016 03:30:00 PM,030XX W WARREN BLVD,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1222,012,2,27,03,1156023,1900196,2016,12/27/2016 03:49:32 PM,41.881928563,-87.702546038,"(41.881928563, -87.702546038)"
10789276,HZ558925,12/20/2016 04:22:00 PM,021XX W 71ST PL,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,true,false,0735,007,17,67,15,1163360,1857226,2016,12/27/2016 03:49:32 PM,41.763862909,-87.676810341,"(41.763862909, -87.676810341)"
10789281,HZ559145,12/20/2016 07:08:00 PM,003XX E 134TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,false,false,0533,005,9,54,15,1180571,1816537,2016,12/27/2016 03:49:32 PM,41.651829134,-87.614972548,"(41.651829134, -87.614972548)"
10789288,HZ558818,12/20/2016 04:20:00 PM,016XX E 86TH PL,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,0412,004,8,45,03,1188624,1847949,2016,12/27/2016 03:49:32 PM,41.737839509,-87.584508897,"(41.737839509, -87.584508897)"
10789306,HZ559031,12/20/2016 04:15:00 PM,065XX S KEATING AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,false,0833,008,13,64,04A,1145836,1860920,2016,12/27/2016 03:49:32 PM,41.774348958,-87.740947361,"(41.774348958, -87.740947361)"
10789314,HZ558993,12/20/2016 06:08:00 PM,055XX W CORCORAN PL,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1523,015,28,25,04B,1139214,1902011,2016,12/27/2016 03:49:32 PM,41.887231597,-87.764224994,"(41.887231597, -87.764224994)"
